ID khách hàng,Khả năng trả nợ,Giới tính,Độ tuổi,Tình trạng hôn nhân,Tình trạng công việc hiện tại (số năm kinh nghiệm),Thu nhập,Chi tiêu (trung bình một tháng),Hóa đơn tiền điện,Tài sản thế chấp,Tình trạng sở hữu nhà ở,Số tiền dự kiến vay,Mục đích vay,Thời hạn khoản vay,Chứng minh thu nhập,Số thành viên phụ thuộc trong gia đình,Trình độ học vấn
2812,0. Trả nợ đúng hạn,0. Nữ,47,1. Có gia đình,23,50000000,46000000,1500000,0. Có tài sản thế chấp,0. Đã sở hữu nhà ở,200000000,1. Tiêu dùng,24,0. Có giấy tờ chứng minh thu nhập,3,3. Đại học
2813,0. Trả nợ đúng hạn,0. Nữ,31,1. Có gia đình,2,44000000,40000000,1500000,0. Có tài sản thế chấp,0. Đã sở hữu nhà ở,200000000,5. Mua nhà,24,0. Có giấy tờ chứng minh thu nhập,4,3. Đại học
2814,0. Trả nợ đúng hạn,0. Nữ,35,1. Có gia đình,2,36000000,32000000,1500000,0. Có tài sản thế chấp,0. Đã sở hữu nhà ở,200000000,4. Mua xe,24,0. Có giấy tờ chứng minh thu nhập,2,3. Đại học
2815,0. Trả nợ đúng hạn,0. Nữ,35,1. Có gia đình,2,31000000,27000000,1500000,0. Có tài sản thế chấp,0. Đã sở hữu nhà ở,200000000,3. Sản xuất kinh doanh,24,0. Có giấy tờ chứng minh thu nhập,4,3. Đại học
2816,0. Trả nợ đúng hạn,0. Nữ,39,1. Có gia đình,2,41000000,37000000,1500000,0. Có tài sản thế chấp,0. Đã sở hữu nhà ở,200000000,4. Mua xe,24,0. Có giấy tờ chứng minh thu nhập,3,4. Cấp ba
2817,0. Trả nợ đúng hạn,0. Nữ,47,1. Có gia đình,24,31000000,27000000,1500000,0. Có tài sản thế chấp,0. Đã sở hữu nhà ở,200000000,5. Mua nhà,24,0. Có giấy tờ chứng minh thu nhập,2,3. Đại học
2818,1. Trả nợ trễ hạn,0. Nữ,30,3. Ly hôn,11,7000000,3000000,150000,1. Không có tài sản thế chấp,1. Chưa sở hữu nhà ở,20000000,1. Tiêu dùng,12,1. Không có giấy tờ chứng minh thu nhập,2,3. Đại học
2819,0. Trả nợ đúng hạn,0. Nữ,33,1. Có gia đình,12,40000000,36000000,1500000,0. Có tài sản thế chấp,0. Đã sở hữu nhà ở,200000000,3. Sản xuất kinh doanh,24,0. Có giấy tờ chứng minh thu nhập,3,4. Cấp ba
2820,0. Trả nợ đúng hạn,0. Nữ,37,1. Có gia đình,16,35000000,31000000,1500000,0. Có tài sản thế chấp,0. Đã sở hữu nhà ở,200000000,1. Tiêu dùng,24,0. Có giấy tờ chứng minh thu nhập,4,4. Cấp ba
2821,0. Trả nợ đúng hạn,0. Nữ,41,1. Có gia đình,19,60000000,56000000,700000,0. Có tài sản thế chấp,0. Đã sở hữu nhà ở,150000000,5. Mua nhà,12,0. Có giấy tờ chứng minh thu nhập,4,2. Thạc sĩ
2822,0. Trả nợ đúng hạn,0. Nữ,34,1. Có gia đình,10,62000000,58000000,1000000,0. Có tài sản thế chấp,1. Chưa sở hữu nhà ở,200000000,4. Mua xe,25,0. Có giấy tờ chứng minh thu nhập,1,3. Đại học
2823,0. Trả nợ đúng hạn,0. Nữ,38,1. Có gia đình,2,70000000,66000000,700000,0. Có tài sản thế chấp,0. Đã sở hữu nhà ở,150000000,3. Sản xuất kinh doanh,12,0. Có giấy tờ chứng minh thu nhập,1,4. Cấp ba
2824,0. Trả nợ đúng hạn,0. Nữ,42,1. Có gia đình,2,50000000,46000000,700000,0. Có tài sản thế chấp,0. Đã sở hữu nhà ở,150000000,5. Mua nhà,12,0. Có giấy tờ chứng minh thu nhập,3,3. Đại học
2825,0. Trả nợ đúng hạn,0. Nữ,43,1. Có gia đình,2,35000000,31000000,1000000,0. Có tài sản thế chấp,1. Chưa sở hữu nhà ở,200000000,3. Sản xuất kinh doanh,25,0. Có giấy tờ chứng minh thu nhập,2,4. Cấp ba
2826,0. Trả nợ đúng hạn,0. Nữ,47,1. Có gia đình,22,32000000,28000000,1000000,0. Có tài sản thế chấp,1. Chưa sở hữu nhà ở,200000000,4. Mua xe,25,0. Có giấy tờ chứng minh thu nhập,0,4. Cấp ba
2827,0. Trả nợ đúng hạn,0. Nữ,53,1. Có gia đình,24,10000000,6000000,700000,0. Có tài sản thế chấp,0. Đã sở hữu nhà ở,150000000,1. Tiêu dùng,12,0. Có giấy tờ chứng minh thu nhập,3,2. Thạc sĩ
2828,0. Trả nợ đúng hạn,0. Nữ,48,1. Có gia đình,20,65000000,61000000,700000,0. Có tài sản thế chấp,0. Đã sở hữu nhà ở,150000000,3. Sản xuất kinh doanh,12,0. Có giấy tờ chứng minh thu nhập,2,4. Cấp ba
2829,0. Trả nợ đúng hạn,0. Nữ,30,1. Có gia đình,,33000000,29000000,1000000,0. Có tài sản thế chấp,1. Chưa sở hữu nhà ở,200000000,5. Mua nhà,25,0. Có giấy tờ chứng minh thu nhập,3,2. Thạc sĩ
2830,0. Trả nợ đúng hạn,0. Nữ,38,,,31000000,27000000,700000,0. Có tài sản thế chấp,0. Đã sở hữu nhà ở,150000000,5. Mua nhà,12,0. Có giấy tờ chứng minh thu nhập,0,2. Thạc sĩ
2831,0. Trả nợ đúng hạn,0. Nữ,29,1. Có gia đình,,33000000,29000000,800000,0. Có tài sản thế chấp,0. Đã sở hữu nhà ở,100000000,5. Mua nhà,12,0. Có giấy tờ chứng minh thu nhập,3,2. Thạc sĩ
2832,0. Trả nợ đúng hạn,0. Nữ,41,1. Có gia đình,,30000000,26000000,800000,0. Có tài sản thế chấp,1. Chưa sở hữu nhà ở,200000000,3. Sản xuất kinh doanh,36,0. Có giấy tờ chứng minh thu nhập,3,3. Đại học
2833,0. Trả nợ đúng hạn,0. Nữ,45,1. Có gia đình,,35000000,31000000,200000,0. Có tài sản thế chấp,0. Đã sở hữu nhà ở,200000000,4. Mua xe,24,0. Có giấy tờ chứng minh thu nhập,2,2. Thạc sĩ
2834,0. Trả nợ đúng hạn,0. Nữ,36,2. Độc thân,,22000000,18000000,800000,0. Có tài sản thế chấp,1. Chưa sở hữu nhà ở,200000000,5. Mua nhà,36,0. Có giấy tờ chứng minh thu nhập,0,2. Thạc sĩ
2835,0. Trả nợ đúng hạn,0. Nữ,29,2. Độc thân,,44000000,40000000,300000,0. Có tài sản thế chấp,1. Chưa sở hữu nhà ở,200000000,4. Mua xe,15,0. Có giấy tờ chứng minh thu nhập,0,4. Cấp ba
2836,1. Trả nợ trễ hạn,0. Nữ,55,4. Góa,,26000000,22000000,500000,1. Không có tài sản thế chấp,0. Đã sở hữu nhà ở,70000000,1. Tiêu dùng,24,1. Không có giấy tờ chứng minh thu nhập,2,2. Thạc sĩ
2837,0. Trả nợ đúng hạn,0. Nữ,40,,,44000000,40000000,200000,0. Có tài sản thế chấp,0. Đã sở hữu nhà ở,200000000,3. Sản xuất kinh doanh,24,0. Có giấy tờ chứng minh thu nhập,3,3. Đại học
2838,0. Trả nợ đúng hạn,0. Nữ,45,1. Có gia đình,,37000000,33000000,200000,1. Không có tài sản thế chấp,0. Đã sở hữu nhà ở,200000000,1. Tiêu dùng,24,0. Có giấy tờ chứng minh thu nhập,2,4. Cấp ba
2839,1. Trả nợ trễ hạn,0. Nữ,28,,,17000000,13000000,300000,1. Không có tài sản thế chấp,0. Đã sở hữu nhà ở,30000000,1. Tiêu dùng,12,1. Không có giấy tờ chứng minh thu nhập,0,4. Cấp ba
2840,0. Trả nợ đúng hạn,0. Nữ,59,1. Có gia đình,,15000000,11000000,700000,0. Có tài sản thế chấp,0. Đã sở hữu nhà ở,150000000,5. Mua nhà,12,0. Có giấy tờ chứng minh thu nhập,1,2. Thạc sĩ
2841,0. Trả nợ đúng hạn,0. Nữ,40,2. Độc thân,,53000000,49000000,800000,0. Có tài sản thế chấp,1. Chưa sở hữu nhà ở,500000000,4. Mua xe,15,0. Có giấy tờ chứng minh thu nhập,0,3. Đại học
2842,0. Trả nợ đúng hạn,0. Nữ,35,2. Độc thân,,48000000,44000000,500000,0. Có tài sản thế chấp,0. Đã sở hữu nhà ở,500000000,5. Mua nhà,25,0. Có giấy tờ chứng minh thu nhập,4,4. Cấp ba
2843,1. Trả nợ trễ hạn,0. Nữ,30,1. Có gia đình,,42000000,38000000,1000000,1. Không có tài sản thế chấp,0. Đã sở hữu nhà ở,500000000,5. Mua nhà,24,1. Không có giấy tờ chứng minh thu nhập,0,2. Thạc sĩ
2844,0. Trả nợ đúng hạn,0. Nữ,40,1. Có gia đình,,33000000,29000000,200000,0. Có tài sản thế chấp,0. Đã sở hữu nhà ở,200000000,5. Mua nhà,24,0. Có giấy tờ chứng minh thu nhập,4,2. Thạc sĩ
2845,1. Trả nợ trễ hạn,0. Nữ,31,1. Có gia đình,2,20000000,16000000,800000,0. Có tài sản thế chấp,0. Đã sở hữu nhà ở,100000000,1. Tiêu dùng,20,1. Không có giấy tờ chứng minh thu nhập,1,2. Thạc sĩ
2846,1. Trả nợ trễ hạn,0. Nữ,45,1. Có gia đình,2,24000000,20000000,1000000,0. Có tài sản thế chấp,1. Chưa sở hữu nhà ở,200000000,1. Tiêu dùng,20,1. Không có giấy tờ chứng minh thu nhập,3,3. Đại học
2847,0. Trả nợ đúng hạn,0. Nữ,29,1. Có gia đình,2,37000000,33000000,1500000,0. Có tài sản thế chấp,0. Đã sở hữu nhà ở,100000000,3. Sản xuất kinh doanh,12,0. Có giấy tờ chứng minh thu nhập,0,4. Cấp ba
2848,1. Trả nợ trễ hạn,0. Nữ,29,3. Ly hôn,3,9000000,5000000,200000,1. Không có tài sản thế chấp,1. Chưa sở hữu nhà ở,100000000,4. Mua xe,24,1. Không có giấy tờ chứng minh thu nhập,1,3. Đại học
2849,0. Trả nợ đúng hạn,0. Nữ,57,1. Có gia đình,3,30000000,26000000,800001,0. Có tài sản thế chấp,0. Đã sở hữu nhà ở,200000001,4. Mua xe,31,0. Có giấy tờ chứng minh thu nhập,3,4. Cấp ba
2850,1. Trả nợ trễ hạn,0. Nữ,30,2. Độc thân,3,25000000,21000000,150000,0. Có tài sản thế chấp,0. Đã sở hữu nhà ở,50000000,1. Tiêu dùng,12,1. Không có giấy tờ chứng minh thu nhập,2,4. Cấp ba
2851,1. Trả nợ trễ hạn,0. Nữ,25,2. Độc thân,3,30000000,26000000,300000,0. Có tài sản thế chấp,1. Chưa sở hữu nhà ở,50000000,1. Tiêu dùng,12,1. Không có giấy tờ chứng minh thu nhập,0,4. Cấp ba
2852,0. Trả nợ đúng hạn,0. Nữ,60,1. Có gia đình,3,30000000,26000000,700000,0. Có tài sản thế chấp,0. Đã sở hữu nhà ở,150000000,4. Mua xe,12,0. Có giấy tờ chứng minh thu nhập,1,2. Thạc sĩ
2853,0. Trả nợ đúng hạn,0. Nữ,53,1. Có gia đình,3,30000000,26000000,1000000,0. Có tài sản thế chấp,0. Đã sở hữu nhà ở,150000000,3. Sản xuất kinh doanh,36,0. Có giấy tờ chứng minh thu nhập,0,2. Thạc sĩ
2854,0. Trả nợ đúng hạn,0. Nữ,42,1. Có gia đình,3,35000000,31000000,700000,0. Có tài sản thế chấp,0. Đã sở hữu nhà ở,150000000,3. Sản xuất kinh doanh,12,0. Có giấy tờ chứng minh thu nhập,2,3. Đại học
2855,1. Trả nợ trễ hạn,0. Nữ,38,2. Độc thân,3,25000000,21000000,200000,0. Có tài sản thế chấp,0. Đã sở hữu nhà ở,300000000,4. Mua xe,30,1. Không có giấy tờ chứng minh thu nhập,4,2. Thạc sĩ
2856,1. Trả nợ trễ hạn,0. Nữ,32,2. Độc thân,3,33000000,29000000,500000,0. Có tài sản thế chấp,0. Đã sở hữu nhà ở,200000000,4. Mua xe,24,1. Không có giấy tờ chứng minh thu nhập,3,3. Đại học
2857,0. Trả nợ đúng hạn,0. Nữ,56,3. Ly hôn,3,30000000,26000000,500000,0. Có tài sản thế chấp,0. Đã sở hữu nhà ở,300000000,4. Mua xe,30,0. Có giấy tờ chứng minh thu nhập,1,3. Đại học
2858,0. Trả nợ đúng hạn,0. Nữ,54,2. Độc thân,3,37000000,33000000,200000,0. Có tài sản thế chấp,0. Đã sở hữu nhà ở,200000000,5. Mua nhà,24,0. Có giấy tờ chứng minh thu nhập,4,4. Cấp ba
2859,1. Trả nợ trễ hạn,0. Nữ,42,4. Góa,3,37000000,33000000,500000,1. Không có tài sản thế chấp,0. Đã sở hữu nhà ở,400000000,3. Sản xuất kinh doanh,12,1. Không có giấy tờ chứng minh thu nhập,2,3. Đại học
2860,1. Trả nợ trễ hạn,0. Nữ,57,3. Ly hôn,3,26000000,22000000,500000,1. Không có tài sản thế chấp,1. Chưa sở hữu nhà ở,100000000,1. Tiêu dùng,12,1. Không có giấy tờ chứng minh thu nhập,2,4. Cấp ba
2861,0. Trả nợ đúng hạn,0. Nữ,31,1. Có gia đình,4,22000000,18000000,800000,0. Có tài sản thế chấp,1. Chưa sở hữu nhà ở,200000000,4. Mua xe,36,0. Có giấy tờ chứng minh thu nhập,3,3. Đại học
2862,0. Trả nợ đúng hạn,0. Nữ,58,1. Có gia đình,4,45000000,41000000,1000000,0. Có tài sản thế chấp,0. Đã sở hữu nhà ở,200000000,3. Sản xuất kinh doanh,12,0. Có giấy tờ chứng minh thu nhập,0,3. Đại học
2863,0. Trả nợ đúng hạn,0. Nữ,60,1. Có gia đình,4,40000000,36000000,1000000,0. Có tài sản thế chấp,0. Đã sở hữu nhà ở,150000000,4. Mua xe,36,0. Có giấy tờ chứng minh thu nhập,1,2. Thạc sĩ
2864,0. Trả nợ đúng hạn,0. Nữ,54,1. Có gia đình,4,44000000,40000000,1000000,0. Có tài sản thế chấp,0. Đã sở hữu nhà ở,150000000,1. Tiêu dùng,36,0. Có giấy tờ chứng minh thu nhập,2,4. Cấp ba
2865,0. Trả nợ đúng hạn,0. Nữ,58,1. Có gia đình,4,43000000,39000000,1000000,0. Có tài sản thế chấp,0. Đã sở hữu nhà ở,100000000,4. Mua xe,15,0. Có giấy tờ chứng minh thu nhập,0,3. Đại học
2866,1. Trả nợ trễ hạn,0. Nữ,30,2. Độc thân,4,7000000,3000000,350000,1. Không có tài sản thế chấp,1. Chưa sở hữu nhà ở,30000000,3. Sản xuất kinh doanh,12,1. Không có giấy tờ chứng minh thu nhập,4,4. Cấp ba
2867,0. Trả nợ đúng hạn,0. Nữ,55,2. Độc thân,4,45000000,41000000,200000,0. Có tài sản thế chấp,0. Đã sở hữu nhà ở,200000000,5. Mua nhà,24,0. Có giấy tờ chứng minh thu nhập,2,4. Cấp ba
2868,0. Trả nợ đúng hạn,0. Nữ,31,1. Có gia đình,4,45000000,41000000,700000,0. Có tài sản thế chấp,0. Đã sở hữu nhà ở,150000000,4. Mua xe,12,0. Có giấy tờ chứng minh thu nhập,2,3. Đại học
2869,0. Trả nợ đúng hạn,0. Nữ,53,3. Ly hôn,4,27000000,23000000,800000,0. Có tài sản thế chấp,0. Đã sở hữu nhà ở,300000000,3. Sản xuất kinh doanh,30,0. Có giấy tờ chứng minh thu nhập,1,4. Cấp ba
2870,0. Trả nợ đúng hạn,0. Nữ,26,2. Độc thân,4,38000000,34000000,200000,0. Có tài sản thế chấp,0. Đã sở hữu nhà ở,200000000,5. Mua nhà,24,0. Có giấy tờ chứng minh thu nhập,1,2. Thạc sĩ
2871,0. Trả nợ đúng hạn,0. Nữ,39,1. Có gia đình,4,41000000,37000000,300000,1. Không có tài sản thế chấp,1. Chưa sở hữu nhà ở,200000000,5. Mua nhà,15,0. Có giấy tờ chứng minh thu nhập,0,3. Đại học
2872,0. Trả nợ đúng hạn,0. Nữ,25,1. Có gia đình,5,25000000,21000000,1500000,1. Không có tài sản thế chấp,0. Đã sở hữu nhà ở,200000000,5. Mua nhà,30,0. Có giấy tờ chứng minh thu nhập,2,4. Cấp ba
2873,1. Trả nợ trễ hạn,0. Nữ,37,3. Ly hôn,5,24000000,20000000,150000,1. Không có tài sản thế chấp,0. Đã sở hữu nhà ở,30000000,1. Tiêu dùng,12,1. Không có giấy tờ chứng minh thu nhập,0,2. Thạc sĩ
2874,0. Trả nợ đúng hạn,0. Nữ,25,1. Có gia đình,5,28000000,24000000,500000,1. Không có tài sản thế chấp,1. Chưa sở hữu nhà ở,70000000,1. Tiêu dùng,12,0. Có giấy tờ chứng minh thu nhập,2,2. Thạc sĩ
2875,0. Trả nợ đúng hạn,0. Nữ,34,,5,35000000,31000000,1000000,1. Không có tài sản thế chấp,0. Đã sở hữu nhà ở,200000000,3. Sản xuất kinh doanh,12,0. Có giấy tờ chứng minh thu nhập,2,4. Cấp ba
2876,0. Trả nợ đúng hạn,0. Nữ,59,,5,50000000,46000000,700000,1. Không có tài sản thế chấp,0. Đã sở hữu nhà ở,150000000,4. Mua xe,12,0. Có giấy tờ chứng minh thu nhập,0,2. Thạc sĩ
2877,0. Trả nợ đúng hạn,0. Nữ,44,1. Có gia đình,5,35000000,31000000,700000,1. Không có tài sản thế chấp,0. Đã sở hữu nhà ở,150000000,4. Mua xe,12,0. Có giấy tờ chứng minh thu nhập,4,4. Cấp ba
2878,0. Trả nợ đúng hạn,0. Nữ,40,1. Có gia đình,5,52000000,48000000,1000000,1. Không có tài sản thế chấp,0. Đã sở hữu nhà ở,150000000,4. Mua xe,36,0. Có giấy tờ chứng minh thu nhập,2,3. Đại học
2879,0. Trả nợ đúng hạn,0. Nữ,52,1. Có gia đình,5,48000000,44000000,1000000,1. Không có tài sản thế chấp,0. Đã sở hữu nhà ở,150000000,5. Mua nhà,36,0. Có giấy tờ chứng minh thu nhập,1,2. Thạc sĩ
2880,0. Trả nợ đúng hạn,0. Nữ,55,1. Có gia đình,5,49000000,45000000,1000000,1. Không có tài sản thế chấp,0. Đã sở hữu nhà ở,150000000,4. Mua xe,36,0. Có giấy tờ chứng minh thu nhập,3,2. Thạc sĩ
2881,0. Trả nợ đúng hạn,0. Nữ,55,1. Có gia đình,5,47000000,43000000,1000000,1. Không có tài sản thế chấp,0. Đã sở hữu nhà ở,100000000,3. Sản xuất kinh doanh,15,0. Có giấy tờ chứng minh thu nhập,4,4. Cấp ba
2882,0. Trả nợ đúng hạn,0. Nữ,57,1. Có gia đình,5,55000000,51000000,700000,1. Không có tài sản thế chấp,0. Đã sở hữu nhà ở,150000000,3. Sản xuất kinh doanh,12,0. Có giấy tờ chứng minh thu nhập,1,3. Đại học
2883,0. Trả nợ đúng hạn,0. Nữ,58,1. Có gia đình,5,30000000,26000000,1500000,1. Không có tài sản thế chấp,0. Đã sở hữu nhà ở,200000000,5. Mua nhà,24,0. Có giấy tờ chứng minh thu nhập,4,3. Đại học
2884,0. Trả nợ đúng hạn,0. Nữ,60,1. Có gia đình,5,50000000,46000000,1500000,1. Không có tài sản thế chấp,0. Đã sở hữu nhà ở,200000000,5. Mua nhà,24,1. Không có giấy tờ chứng minh thu nhập,2,3. Đại học
2885,0. Trả nợ đúng hạn,0. Nữ,52,1. Có gia đình,5,50000000,46000000,700000,0. Có tài sản thế chấp,0. Đã sở hữu nhà ở,150000000,4. Mua xe,12,1. Không có giấy tờ chứng minh thu nhập,1,4. Cấp ba
2886,1. Trả nợ trễ hạn,0. Nữ,49,3. Ly hôn,5,12000000,8000000,300000,1. Không có tài sản thế chấp,1. Chưa sở hữu nhà ở,70000000,1. Tiêu dùng,20,1. Không có giấy tờ chứng minh thu nhập,1,2. Thạc sĩ
2887,0. Trả nợ đúng hạn,0. Nữ,56,1. Có gia đình,5,62000000,58000000,2000000,0. Có tài sản thế chấp,0. Đã sở hữu nhà ở,500000000,5. Mua nhà,24,1. Không có giấy tờ chứng minh thu nhập,3,2. Thạc sĩ
2888,0. Trả nợ đúng hạn,0. Nữ,56,1. Có gia đình,5,45000000,41000000,700000,0. Có tài sản thế chấp,0. Đã sở hữu nhà ở,150000000,5. Mua nhà,12,1. Không có giấy tờ chứng minh thu nhập,4,2. Thạc sĩ
2889,0. Trả nợ đúng hạn,0. Nữ,37,2. Độc thân,5,50000000,46000000,500000,1. Không có tài sản thế chấp,0. Đã sở hữu nhà ở,500000000,3. Sản xuất kinh doanh,36,1. Không có giấy tờ chứng minh thu nhập,0,4. Cấp ba
2890,0. Trả nợ đúng hạn,0. Nữ,44,1. Có gia đình,5,43000000,39000000,1500000,0. Có tài sản thế chấp,0. Đã sở hữu nhà ở,700000000,5. Mua nhà,36,1. Không có giấy tờ chứng minh thu nhập,0,4. Cấp ba
2891,0. Trả nợ đúng hạn,0. Nữ,27,1. Có gia đình,6,30000000,26000000,1000000,0. Có tài sản thế chấp,1. Chưa sở hữu nhà ở,250000000,5. Mua nhà,30,1. Không có giấy tờ chứng minh thu nhập,2,4. Cấp ba
2892,0. Trả nợ đúng hạn,0. Nữ,57,1. Có gia đình,6,65000000,61000000,700000,0. Có tài sản thế chấp,0. Đã sở hữu nhà ở,150000000,3. Sản xuất kinh doanh,12,0. Có giấy tờ chứng minh thu nhập,4,4. Cấp ba
2893,0. Trả nợ đúng hạn,0. Nữ,56,1. Có gia đình,6,50000000,46000000,1500000,1. Không có tài sản thế chấp,0. Đã sở hữu nhà ở,200000000,4. Mua xe,24,0. Có giấy tờ chứng minh thu nhập,0,2. Thạc sĩ
2894,0. Trả nợ đúng hạn,0. Nữ,58,1. Có gia đình,6,50000000,46000000,1500000,0. Có tài sản thế chấp,0. Đã sở hữu nhà ở,200000000,5. Mua nhà,24,0. Có giấy tờ chứng minh thu nhập,1,4. Cấp ba
